id,year,fare,dist,passen,concen
869,1997,178,700,160,0.6869999766349792
869,1998,174,700,179,0.5877000093460083
869,1999,174,700,158,0.6144999861717224
869,2000,172,700,161,0.5871999859809875
870,1997,314,2585,555,0.5587999820709229
870,1998,330,2585,541,0.5493999719619751
870,1999,361,2585,540,0.49560001492500305
870,2000,359,2585,609,0.4611999988555908
871,1997,234,2724,257,0.4952999949455261
871,1998,247,2724,267,0.46150001883506775
871,1999,293,2724,215,0.3708000183105469
871,2000,300,2724,201,0.34919998049736023
872,1997,237,1069,119,0.6880000233650208
872,1998,216,1069,201,0.7815000414848328
872,1999,228,1069,188,0.7487000226974487
872,2000,239,1069,166,0.7700999975204468
873,1997,116,406,27,0.6544999480247498
873,1998,141,406,23,0.6937999725341797
873,1999,155,406,15,0.8101999759674072
873,2000,179,406,210,0.9141000509262085
874,1997,75,204,516,0.5333999991416931
874,1998,78,204,463,0.5604999661445618
874,1999,97,204,397,0.6011999845504761
874,2000,120,204,337,0.5856999754905701
875,1997,197,920,827,0.7523999810218811
875,1998,183,920,904,0.7436000108718872
875,1999,152,920,1257,0.4986000061035156
875,2000,183,920,1076,0.5821999907493591
876,1997,239,297,417,0.9760000109672546
876,1998,240,297,386,0.9701999425888062
876,1999,107,297,682,0.8683000206947327
876,2000,117,297,703,0.8569999933242798
877,1997,196,734,822,0.6722000241279602
877,1998,188,734,800,0.6855999827384949
877,1999,200,734,844,0.6541000604629517
877,2000,233,734,794,0.6419999599456787
878,1997,127,1066,766,0.311599999666214
878,1998,127,1066,788,0.3144000172615051
878,1999,125,1066,847,0.28110000491142273
878,2000,140,1066,863,0.27079999446868896
879,1997,211,690,239,0.6598000526428223
879,1998,196,690,277,0.5590999722480774
879,1999,207,690,299,0.5092999935150146
879,2000,220,690,317,0.4880000054836273
880,1997,178,1461,386,0.542900025844574
880,1998,176,1461,358,0.5945000052452087
880,1999,186,1461,413,0.44020000100135803
880,2000,180,1461,507,0.3806000053882599
881,1997,192,1742,184,0.30709999799728394
881,1998,173,1742,195,0.24420000612735748
881,1999,201,1742,176,0.2759000062942505
881,2000,225,1742,148,0.2533000111579895
882,1997,196,1847,359,0.31769999861717224
882,1998,182,1847,375,0.3246999979019165
882,1999,203,1847,356,0.3119000196456909
882,2000,187,1847,460,0.25440001487731934
883,1997,302,1697,111,0.5627000331878662
883,1998,271,1697,121,0.414900004863739
883,1999,277,1697,121,0.4829000234603882
883,2000,210,1697,183,0.48750001192092896
884,1997,125,1077,529,0.38040000200271606
884,1998,123,1077,416,0.26170000433921814
884,1999,133,1077,380,0.5063999891281128
884,2000,145,1077,353,0.39180001616477966
885,1997,178,632,343,0.7108999490737915
885,1998,174,632,354,0.6938999891281128
885,1999,121,632,557,0.6080999970436096
885,2000,191,632,448,0.7714999914169312
886,1997,242,695,184,0.8395999670028687
886,1998,218,695,203,0.8398000597953796
886,1999,230,695,190,0.7773000597953796
886,2000,239,695,196,0.7869999408721924
887,1997,261,1041,173,0.660800039768219
887,1998,228,1041,164,0.6484999656677246
887,1999,254,1041,191,0.628600001335144
887,2000,205,1041,299,0.7265000343322754
888,1997,322,1016,1450,0.704800009727478
888,1998,291,1016,1479,0.7095999717712402
888,1999,296,1016,1810,0.6462000012397766
888,2000,296,1016,1936,0.6074000000953674
889,1997,229,282,207,0.9162999987602234
889,1998,147,282,292,0.8227999806404114
889,1999,230,282,213,0.9898000359535217
889,2000,242,282,211,0.9835000038146973
890,1997,220,1310,594,0.6895999908447266
890,1998,206,1310,657,0.6448999643325806
890,1999,153,1310,1178,0.681600034236908
890,2000,150,1310,1461,0.6798999905586243
891,1997,299,980,508,0.6623000502586365
891,1998,283,980,536,0.6164000034332275
891,1999,294,980,517,0.5983999967575073
891,2000,282,980,598,0.5231000185012817
892,1997,188,1276,1134,0.5929000377655029
892,1998,182,1276,1206,0.6075000166893005
892,1999,170,1276,1486,0.590399980545044
892,2000,175,1276,1619,0.6003000140190125
893,1997,225,727,205,0.5231000185012817
893,1998,158,727,307,0.454800009727478
893,1999,157,727,369,0.5254999995231628
893,2000,193,727,328,0.5415000319480896
894,1997,263,1427,291,0.7523999810218811
894,1998,283,1427,288,0.7133999466896057
894,1999,288,1427,293,0.6580999493598938
894,2000,281,1427,335,0.7319999933242798
895,1997,255,982,174,0.6848000288009644
895,1998,257,982,186,0.7273000478744507
895,1999,262,982,215,0.6624000072479248
895,2000,254,982,249,0.6514999866485596
896,1997,201,992,263,0.45410001277923584
896,1998,174,992,311,0.5181999802589417
896,1999,212,992,256,0.4327999949455261
896,2000,223,992,278,0.46389999985694885
897,1997,246,1098,138,0.38199999928474426
897,1998,243,1098,138,0.3913000226020813
897,1999,173,1098,256,0.3790999948978424
897,2000,174,1098,318,0.5450999736785889
898,1997,223,1533,443,0.680899977684021
898,1998,229,1533,427,0.6891999840736389
898,1999,211,1533,508,0.6003000140190125
898,2000,218,1533,569,0.6044999957084656
899,1997,249,1589,947,0.7723000049591064
899,1998,254,1589,937,0.7598000168800354
899,1999,242,1589,1152,0.680899977684021
899,2000,254,1589,1277,0.7045999765396118
900,1997,417,1577,177,0.6901999711990356
900,1998,340,1577,188,0.6265000104904175
900,1999,356,1577,190,0.656999945640564
900,2000,381,1577,216,0.7101999521255493
901,1997,352,1523,209,0.7173999547958374
901,1998,326,1523,219,0.7041000127792358
901,1999,334,1523,187,0.6940000057220459
901,2000,316,1523,252,0.755299985408783
902,1997,234,1399,595,0.8202999830245972
902,1998,217,1399,604,0.8123000264167786
902,1999,174,1399,885,0.7243000268936157
902,2000,203,1399,852,0.7169999480247498
903,1997,224,449,484,0.4749999940395355
903,1998,195,449,575,0.5210999846458435
903,1999,229,449,501,0.49410000443458557
903,2000,236,449,560,0.48339998722076416
904,1997,256,1308,339,0.6823999881744385
904,1998,239,1308,371,0.6664000153541565
904,1999,239,1308,370,0.6437999606132507
904,2000,221,1308,466,0.6362000107765198
905,1997,240,1300,112,0.6562999486923218
905,1998,233,1300,114,0.5773000121116638
905,1999,237,1300,96,0.5622000098228455
905,2000,231,1300,124,0.557200014591217
906,1997,283,923,819,0.8383999466896057
906,1998,255,923,842,0.8392999768257141
906,1999,226,923,1041,0.7188999652862549
906,2000,245,923,1110,0.725100040435791
907,1997,104,559,294,0.4440000057220459
907,1998,101,559,401,0.6430999636650085
907,1999,90,559,720,0.7183000445365906
907,2000,98,559,687,0.6220999956130981
908,1997,69,471,432,0.8530000448226929
908,1998,75,471,420,0.9221000075340271
908,1999,71,471,495,0.9093000292778015
908,2000,81,471,435,0.9139000177383423
909,1997,228,764,838,0.4961000084877014
909,1998,236,764,825,0.5074999928474426
909,1999,247,764,735,0.45389997959136963
909,2000,272,764,689,0.43970000743865967
910,1997,96,616,612,0.534500002861023
910,1998,102,616,661,0.5493999719619751
910,1999,103,616,664,0.5468000173568726
910,2000,111,616,699,0.49950000643730164
911,1997,203,675,305,0.8689000010490417
911,1998,208,675,296,0.8233999609947205
911,1999,202,675,324,0.819599986076355
911,2000,249,675,280,0.8677999973297119
912,1997,171,1449,299,0.5527999997138977
912,1998,182,1449,330,0.582099974155426
912,1999,173,1449,342,0.582099974155426
912,2000,180,1449,324,0.6723000407218933
913,1997,111,908,221,0.756600022315979
913,1998,117,908,225,0.7703999876976013
913,1999,134,908,196,0.7531999945640564
913,2000,140,908,209,0.8001999855041504
914,1997,132,443,254,0.6111999750137329
914,1998,168,443,216,0.6476999521255493
914,1999,81,443,518,0.6848000288009644
914,2000,89,443,562,0.8388999700546265
915,1997,170,1406,129,0.39020001888275146
915,1998,199,1406,103,0.3725999891757965
915,1999,170,1406,132,0.484000027179718
915,2000,188,1406,133,0.44189998507499695
916,1997,109,823,214,0.7261000275611877
916,1998,113,823,227,0.6309999823570251
916,1999,121,823,215,0.6523000597953796
916,2000,134,823,204,0.683899998664856
917,1997,156,1754,177,0.409199982881546
917,1998,192,1754,179,0.39560002088546753
917,1999,166,1754,188,0.36000001430511475
917,2000,187,1754,188,0.4650999903678894
918,1997,228,1968,150,0.25
918,1998,218,1968,168,0.26330000162124634
918,1999,204,1968,168,0.3400000035762787
918,2000,230,1968,160,0.23999999463558197
919,1997,194,1980,176,0.25929999351501465
919,1998,198,1980,170,0.23469999432563782
919,1999,162,1980,231,0.3167000114917755
919,2000,187,1980,216,0.3968000113964081
920,1997,106,612,399,0.7285000085830688
920,1998,113,612,482,0.8077999949455261
920,1999,113,612,490,0.8521000146865845
920,2000,121,612,487,0.8461000323295593
921,1997,159,562,337,0.7872000336647034
921,1998,153,562,243,0.8188999891281128
921,1999,160,562,269,0.8604000210762024
921,2000,208,562,231,0.7961000204086304
922,1997,240,1168,1019,0.43369999527931213
922,1998,203,1168,1207,0.4162999987602234
922,1999,200,1168,1400,0.39009997248649597
922,2000,219,1168,1520,0.38509997725486755
923,1997,79,550,499,0.8705000281333923
923,1998,88,550,525,0.8876999616622925
923,1999,86,550,524,0.9017999768257141
923,2000,96,550,734,0.7443000078201294
924,1997,190,1088,401,0.6747000217437744
924,1998,181,1088,423,0.6762000322341919
924,1999,170,1088,482,0.7098000049591064
924,2000,178,1088,501,0.6769999861717224
925,1997,161,1302,229,0.5720999836921692
925,1998,173,1302,222,0.6049000024795532
925,1999,179,1302,254,0.5985000133514404
925,2000,171,1302,276,0.4945000112056732
926,1997,136,1429,156,0.7255000472068787
926,1998,169,1429,143,0.8507000207901001
926,1999,155,1429,146,0.8210999965667725
926,2000,159,1429,161,0.7480999827384949
927,1997,98,495,282,0.6611000299453735
927,1998,110,495,264,0.6700000166893005
927,1999,104,495,277,0.6761000156402588
927,2000,109,495,283,0.6787000298500061
928,1997,181,1601,196,0.2198999971151352
928,1998,193,1601,192,0.2287999987602234
928,1999,180,1601,224,0.24650000035762787
928,2000,170,1601,294,0.5763999819755554
929,1997,236,1912,340,0.42320001125335693
929,1998,218,1912,387,0.5234999656677246
929,1999,202,1912,413,0.45810002088546753
929,2000,210,1912,515,0.448199987411499
930,1997,212,2090,183,0.27239999175071716
930,1998,207,2090,207,0.25280001759529114
930,1999,180,2090,267,0.21790000796318054
930,2000,213,2090,243,0.22200000286102295
931,1997,140,604,298,0.7663999795913696
931,1998,159,604,308,0.758899986743927
931,1999,175,604,310,0.7421000003814697
931,2000,187,604,315,0.6895999908447266
932,1997,85,487,484,0.6744999885559082
932,1998,94,487,478,0.817300021648407
932,1999,93,487,539,0.794700026512146
932,2000,97,487,524,0.8423000574111938
933,1997,166,969,629,0.5038999915122986
933,1998,149,969,656,0.39650002121925354
933,1999,157,969,711,0.46400001645088196
933,2000,178,969,645,0.48520001769065857
934,1997,147,296,606,0.41919997334480286
934,1998,168,296,528,0.5267999768257141
934,1999,176,296,509,0.4959000051021576
934,2000,182,296,524,0.42169997096061707
935,1997,381,2569,92,0.5748000144958496
935,1998,451,2569,86,0.5536999702453613
935,1999,409,2569,94,0.49300000071525574
935,2000,294,2569,468,0.4966999888420105
936,1997,226,1338,211,0.3160000145435333
936,1998,244,1338,194,0.3172999918460846
936,1999,279,1338,189,0.29409998655319214
936,2000,292,1338,192,0.30410000681877136
937,1997,275,1137,244,0.3338000178337097
937,1998,259,1137,264,0.34310001134872437
937,1999,246,1137,263,0.3302000164985657
937,2000,270,1137,248,0.3091999888420105
938,1997,305,2425,126,0.2207999974489212
938,1998,303,2425,139,0.2800999879837036
938,1999,317,2425,145,0.2838999927043915
938,2000,232,2425,362,0.6172000169754028
939,1997,135,945,5367,0.4349000155925751
939,1998,132,945,5582,0.4145999848842621
939,1999,122,945,6368,0.4361000061035156
939,2000,121,945,7365,0.3749000132083893
940,1997,294,2143,1788,0.3874000310897827
940,1998,310,2143,1575,0.3934999704360962
940,1999,296,2143,1702,0.3300999701023102
940,2000,355,2143,1679,0.3100000023841858
941,1997,180,330,1518,0.7283999919891357
941,1998,187,330,1499,0.7566999793052673
941,1999,195,330,1494,0.7191999554634094
941,2000,203,330,1504,0.755299985408783
942,1997,178,284,143,0.5918999910354614
942,1998,170,284,145,0.921500027179718
942,1999,191,284,146,0.8069999814033508
942,2000,209,284,266,0.3606000244617462
943,1997,337,2453,502,0.24180001020431519
943,1998,281,2453,608,0.30250000953674316
943,1999,332,2453,609,0.25120002031326294
943,2000,376,2453,577,0.2842999994754791
944,1997,165,427,1652,0.4424000084400177
944,1998,168,427,1676,0.4641000032424927
944,1999,164,427,1829,0.32519999146461487
944,2000,154,427,2021,0.40230000019073486
945,1997,293,2406,134,0.3077000081539154
945,1998,272,2406,139,0.32889997959136963
945,1999,297,2406,142,0.2135000079870224
945,2000,298,2406,153,0.25850000977516174
946,1997,215,292,566,0.5252000093460083
946,1998,211,292,514,0.5544999837875366
946,1999,224,292,537,0.5713000297546387
946,2000,211,292,632,0.40119999647140503
947,1997,138,254,768,0.6643000245094299
947,1998,129,254,678,0.6266000270843506
947,1999,144,254,661,0.6562000513076782
947,2000,100,254,1308,0.49330002069473267
948,1997,362,2512,200,0.35669997334480286
948,1998,351,2512,195,0.5031000375747681
948,1999,352,2512,212,0.45229998230934143
948,2000,344,2512,257,0.359000027179718
949,1997,305,1982,510,0.4334000051021576
949,1998,284,1982,604,0.5274999737739563
949,1999,301,1982,562,0.5568000078201294
949,2000,287,1982,692,0.5749000310897827
950,1997,250,1574,567,0.4408000111579895
950,1998,263,1574,482,0.444599986076355
950,1999,301,1574,494,0.445499986410141
950,2000,318,1574,505,0.476500004529953
951,1997,342,2426,1025,0.3029000163078308
951,1998,318,2426,1188,0.351500004529953
951,1999,335,2426,1242,0.34630000591278076
951,2000,383,2426,1265,0.3179999887943268
952,1997,392,2577,5034,0.3815999925136566
952,1998,365,2577,5455,0.40299999713897705
952,1999,404,2577,5713,0.3941999673843384
952,2000,477,2577,5161,0.36970001459121704
953,1997,427,2565,210,0.3179999887943268
953,1998,341,2565,398,0.5271999835968018
953,1999,368,2565,627,0.45590001344680786
953,2000,458,2565,808,0.4296000003814697
954,1997,394,2434,399,0.3440000116825104
954,1998,312,2434,575,0.4918999969959259
954,1999,361,2434,616,0.4854000210762024
954,2000,401,2434,667,0.41419997811317444
955,1997,168,1034,431,0.5259999632835388
955,1998,169,1034,413,0.5741999745368958
955,1999,173,1034,389,0.6083000302314758
955,2000,172,1034,342,0.5550999641418457
956,1997,164,713,364,0.335099995136261
956,1998,147,713,438,0.36490002274513245
956,1999,158,713,416,0.33390000462532043
956,2000,139,713,521,0.3472000062465668
957,1997,381,2402,994,0.31459999084472656
957,1998,326,2402,1191,0.3458999991416931
957,1999,375,2402,1200,0.31470000743865967
957,2000,416,2402,1287,0.32679998874664307
958,1997,271,882,1145,0.69029998779296875
958,1998,273,882,1212,0.7275000214576721
958,1999,294,882,1163,0.6640000343322754
958,2000,310,882,1198,0.6530000567436218
959,1997,141,198,435,0.6190000176429749
959,1998,138,198,363,0.5961000323295593
959,1999,155,198,320,0.6220999956130981
959,2000,161,198,373,0.6725000143051147
960,1997,160,998,2770,0.3847000002861023
960,1998,156,998,2781,0.3328000009059906
960,1999,143,998,3232,0.3336000144481659
960,2000,130,998,3914,0.25870001316070557
961,1997,300,2126,286,0.36000001430511475
961,1998,271,2126,318,0.39250001311302185
961,1999,267,2126,325,0.3068000078201294
961,2000,295,2126,305,0.31520000100135803
962,1997,245,1226,200,0.445499986410141
962,1998,263,1226,201,0.4334999918937683
962,1999,323,1226,159,0.42069998383522034
962,2000,321,1226,185,0.37459999322891235
963,1997,133,214,5676,0.45009997487068176
963,1998,129,214,5937,0.46939998865127563
963,1999,127,214,6342,0.4002000093460083
963,2000,133,214,5889,0.3904000222682953
964,1997,154,1024,3879,0.313400000333786
964,1998,149,1024,4043,0.2989000082015991
964,1999,160,1024,3768,0.3179999887943268
964,2000,144,1024,4273,0.3133000135421753
965,1997,120,991,263,0.6323000192642212
965,1998,134,991,100,0.6754000186920166
965,1999,134,991,105,0.5020999908447266
965,2000,140,991,68,0.6965000033378601
966,1997,156,463,167,0.8987999558448792
966,1998,181,463,162,0.9287999868392944
966,1999,158,463,201,0.545199990272522
966,2000,146,463,151,0.9705000519752502
967,1997,120,656,235,0.4058000147342682
967,1998,123,656,190,0.6406999826431274
967,1999,132,656,200,0.5189999938011169
967,2000,124,656,225,0.4659000039100647
968,1997,263,2334,159,0.41819998621940613
968,1998,257,2334,160,0.3416999876499176
968,1999,263,2334,173,0.36640000343322754
968,2000,273,2334,195,0.4431000053882599
969,1997,64,361,1523,0.9896000027656555
969,1998,70,361,1615,0.9771000146865845
969,1999,72,361,1756,0.9758999347686768
969,2000,80,361,1745,0.9773000478744507
970,1997,91,646,968,0.6484999656677246
970,1998,103,646,968,0.6762000322341919
970,1999,98,646,1105,0.6707000136375427
970,2000,114,646,1118,0.6651999950408936
971,1997,79,543,999,0.5386999845504761
971,1998,84,543,1013,0.5788000226020813
971,1999,76,543,1212,0.5458000302314758
971,2000,89,543,1270,0.5529000163078308
972,1997,54,180,547,0.992900013923645
972,1998,60,180,531,0.9896000027656555
972,1999,58,180,543,0.9900000095367432
972,2000,65,180,518,0.9901000261306763
973,1997,81,588,656,0.5518999695777893
973,1998,95,588,542,0.9894000291824341
973,1999,91,588,658,0.9898999929428101
973,2000,98,588,680,0.9858999848365784
974,1997,66,446,1695,0.98089998960495
974,1998,73,446,1831,0.9702999591827393
974,1999,80,446,1922,0.9575999975204468
974,2000,87,446,2063,0.9453999996185303
975,1997,72,371,1857,0.6548000574111938
975,1998,79,371,1936,0.6624000072479248
975,1999,80,371,2060,0.6184999942779541
975,2000,88,371,2153,0.6165000200271606
976,1997,81,671,1572,0.6082000136375427
976,1998,85,671,1533,0.6481999754905701
976,1999,80,671,1918,0.5961999893188477
976,2000,97,671,1957,0.5577999949455261
977,1997,86,724,201,0.778700053691864
977,1998,96,724,192,0.7879000306129456
977,1999,84,724,243,0.7989000082015991
977,2000,104,724,240,0.7972000241279602
978,1997,99,748,248,0.7958999872207642
978,1998,113,748,262,0.7664999961853027
978,1999,115,748,222,0.5908000469207764
978,2000,126,748,227,0.6360999941825867
979,1997,142,1071,162,0.2661000192165375
979,1998,159,1071,145,0.21719999611377716
979,1999,164,1071,169,0.2798999845981598
979,2000,167,1071,168,0.23430000245571136
980,1997,130,833,275,0.7462999820709229
980,1998,150,833,256,0.8148000240325928
980,1999,153,833,263,0.7875000238418579
980,2000,162,833,263,0.8082000017166138
981,1997,102,407,189,0.7216000556945801
981,1998,109,407,172,0.7850000262260437
981,1999,108,407,178,0.6380000114440918
981,2000,115,407,163,0.7826000452041626
982,1997,174,1522,132,0.3100000023841858
982,1998,181,1522,125,0.4275999963283539
982,1999,166,1522,148,0.4478999972343445
982,2000,182,1522,142,0.5110999941825867
983,1997,75,462,334,0.5080000162124634
983,1998,74,462,350,0.5246999859809875
983,1999,71,462,336,0.5393000245094299
983,2000,86,462,316,0.5095999836921692
984,1997,117,1212,307,0.24879999458789825
984,1998,112,1212,324,0.2954999804496765
984,1999,142,1212,257,0.3098999857902527
984,2000,149,1212,270,0.28270000219345093
985,1997,116,1037,532,0.5550999641418457
985,1998,135,1037,496,0.5436999797821045
985,1999,133,1037,581,0.5613000392913818
985,2000,138,1037,541,0.5267999768257141
986,1997,146,1316,130,0.30629998445510864
986,1998,138,1316,181,0.5110999941825867
986,1999,156,1316,148,0.3638000190258026
986,2000,156,1316,159,0.3775999844074249
987,1997,165,1435,146,0.45159998536109924
987,1998,157,1435,183,0.6110000014305115
987,1999,175,1435,148,0.571399986743927
987,2000,173,1435,129,0.45270001888275146
988,1997,188,1370,133,0.29770001769065857
988,1998,168,1370,155,0.45730000734329224
988,1999,164,1370,166,0.4852999746799469
988,2000,175,1370,151,0.39800000190734863
989,1997,67,342,353,0.5084999799728394
989,1998,76,342,435,0.5504999756813049
989,1999,71,342,434,0.513700008392334
989,2000,82,342,369,0.5315999984741211
990,1997,181,1013,224,0.6421999931335449
990,1998,187,1013,242,0.6359000205993652
990,1999,189,1013,253,0.6358000040054321
990,2000,206,1013,267,0.6352999806404114
991,1997,58,325,1440,0.7932000160217285
991,1998,62,325,1493,0.8138999938964844
991,1999,60,325,1638,0.8046000003814697
991,2000,68,325,1495,0.7874000072479248
992,1997,115,838,493,0.6916000247001648
992,1998,121,838,515,0.7498999834060669
992,1999,123,838,528,0.7113999724388123
992,2000,132,838,537,0.6868000030517578
993,1997,68,394,333,0.5530999898910522
993,1998,87,394,275,0.8259999752044678
993,1999,91,394,231,0.8694000244140625
993,2000,95,394,286,0.9101999402046204
994,1997,61,389,1560,0.9817000031471252
994,1998,70,389,1715,0.9658999443054199
994,1999,77,389,1737,0.9578999876976013
994,2000,82,389,1891,0.968000054359436
995,1997,87,558,426,0.7649999856948853
995,1998,96,558,418,0.7311000227928162
995,1999,105,558,375,0.7276000380516052
995,2000,100,558,450,0.7094999551773071
996,1997,75,363,762,0.9679000377655029
996,1998,77,363,664,0.9737999439239502
996,1999,84,363,609,0.9789000153541565
996,2000,96,363,542,0.9862000346183777
997,1997,64,333,934,0.9876999855041504
997,1998,71,333,958,0.9821000099182129
997,1999,73,333,1000,0.9790000319480896
997,2000,82,333,1000,0.9780000448226929
998,1997,116,956,758,0.7110999822616577
998,1998,122,956,721,0.7820999622344971
998,1999,128,956,735,0.74160003662109375
998,2000,139,956,776,0.717799961566925
999,1997,183,1549,170,0.4868999719619751
999,1998,208,1549,171,0.4834999740123749
999,1999,195,1549,184,0.45229998230934143
999,2000,197,1549,198,0.4796999990940094
1000,1997,129,861,1704,0.8426999449729919
1000,1998,138,861,1687,0.8479000329971313
1000,1999,151,861,1559,0.7904000282287598
1000,2000,127,861,2230,0.7443000078201294
1001,1997,181,1849,459,0.2777999937534332
1001,1998,182,1849,468,0.32509997487068176
1001,1999,166,1849,617,0.2638999819755554
1001,2000,177,1849,575,0.334199994802475
1002,1997,156,834,575,0.8966999650001526
1002,1998,148,834,654,0.8700000047683716
1002,1999,155,834,632,0.854200005531311
1002,2000,148,834,797,0.880899965763092
1003,1997,205,2537,249,0.3579999804496765
1003,1998,184,2537,305,0.3311000168323517
1003,1999,182,2537,309,0.258899986743927
1003,2000,190,2537,326,0.3109999895095825
1004,1997,102,1073,1017,0.5029000043869019
1004,1998,111,1073,976,0.40630000829696655
1004,1999,114,1073,970,0.4586000144481659
1004,2000,125,1073,1083,0.4984999895095825
1005,1997,117,534,458,0.47369998693466187
1005,1998,113,534,510,0.6637000441551208
1005,1999,81,534,857,0.5006000399589539
1005,2000,92,534,788,0.40619999170303345
1006,1997,131,668,244,0.3513999879360199
1006,1998,126,668,221,0.4470999836921692
1006,1999,170,668,156,0.49549999833106995
1006,2000,168,668,191,0.4106000065803528
1007,1997,121,1034,347,0.48980000615119934
1007,1998,103,1034,440,0.5645999908447266
1007,1999,121,1034,345,0.7357000112533569
1007,2000,131,1034,308,0.5393999814987183
1008,1997,193,2412,178,0.3029000163078308
1008,1998,199,2412,181,0.3165000081062317
1008,1999,195,2412,178,0.34150001406669617
1008,2000,211,2412,195,0.2619999945163727
1009,1997,141,1930,459,0.5327999591827393
1009,1998,171,1930,387,0.6598000526428223
1009,1999,181,1930,377,0.5385000109672546
1009,2000,184,1930,401,0.6687000393867493
1010,1997,112,1041,319,0.3481000065803528
1010,1998,148,1041,253,0.34380000829696655
1010,1999,154,1041,264,0.3720000088214874
1010,2000,162,1041,271,0.4458000063896179
1011,1997,224,2151,261,0.32499998807907104
1011,1998,225,2151,237,0.34310001134872437
1011,1999,208,2151,287,0.2677000164985657
1011,2000,202,2151,326,0.2533000111579895
1012,1997,259,2446,576,0.32019999623298645
1012,1998,274,2446,532,0.439300000667572
1012,1999,266,2446,548,0.4536000192165375
1012,2000,270,2446,640,0.4088999927043915
1013,1997,262,2423,177,0.2712000012397766
1013,1998,265,2423,201,0.25690001249313354
1013,1999,251,2423,246,0.26429998874664307
1013,2000,251,2423,273,0.2777999937534332
1014,1997,249,2191,153,0.3574000298976898
1014,1998,239,2191,158,0.31540000438690186
1014,1999,273,2191,136,0.3208000063896179
1014,2000,294,2191,123,0.29919999837875366
1015,1997,187,2555,488,0.26820001006126404
1015,1998,189,2555,487,0.24889999628067017
1015,1999,181,2555,582,0.23929999768733978
1015,2000,198,2555,535,0.2061000019311905
1016,1997,147,880,541,0.6133999824523926
1016,1998,158,880,603,0.6345999836921692
1016,1999,138,880,711,0.6629000306129456
1016,2000,171,880,638,0.5680000185966492
1017,1997,120,1053,399,0.44609999656677246
1017,1998,110,1053,445,0.6277000308036804
1017,1999,120,1053,460,0.6389999985694885
1017,2000,121,1053,505,0.5541999936103821
1018,1997,114,921,149,0.5687000155448914
1018,1998,112,921,72,0.33990001678466797
1018,1999,152,921,47,0.453499972820282
1018,2000,115,921,141,0.427700012922287
1019,1997,135,758,1444,0.5990000367164612
1019,1998,121,758,1698,0.5072000026702881
1019,1999,114,758,1898,0.4220000207424164
1019,2000,131,758,1876,0.3925999701023102
1020,1997,291,2076,541,0.4513000249862671
1020,1998,260,2076,593,0.45249998569488525
1020,1999,281,2076,568,0.428600013256073
1020,2000,282,2076,648,0.4966999888420105
1021,1997,158,267,908,0.9871000051498413
1021,1998,167,267,924,0.9683999419212341
1021,1999,184,267,852,0.9873999953269958
1021,2000,218,267,775,0.9878000020980835
1022,1997,190,365,113,0.9462000131607056
1022,1998,188,365,138,0.951200008392334
1022,1999,193,365,153,0.9139000177383423
1022,2000,220,365,152,0.9569999575614929
1023,1997,337,2412,135,0.4027000069618225
1023,1998,353,2412,125,0.40470001101493835
1023,1999,364,2412,118,0.36640000343322754
1023,2000,362,2412,128,0.35909998416900635
1024,1997,187,336,437,0.6861000061035156
1024,1998,193,336,454,0.7355000376701355
1024,1999,192,336,476,0.7369999885559082
1024,2000,188,336,541,0.6283000111579895
1025,1997,258,198,168,0.9890000224113464
1025,1998,258,198,157,0.9937999844551086
1025,1999,250,198,170,0.9847000241279602
1025,2000,291,198,150,0.9862000346183777
1026,1997,203,257,193,0.9510999917984009
1026,1998,197,257,186,0.9690000414848328
1026,1999,204,257,174,0.9718000292778015
1026,2000,233,257,160,0.9708000421524048
1027,1997,279,1928,167,0.6621000170707703
1027,1998,280,1928,185,0.6462999582290649
1027,1999,315,1928,143,0.7183999419212341
1027,2000,290,1928,194,0.7394000291824341
1028,1997,314,2371,328,0.4397999942302704
1028,1998,303,2371,357,0.4211999773979187
1028,1999,312,2371,339,0.39730000495910645
1028,2000,316,2371,465,0.5049999952316284
1029,1997,404,2522,837,0.41259998083114624
1029,1998,372,2522,884,0.3972000181674957
1029,1999,392,2522,910,0.36480000615119934
1029,2000,364,2522,1214,0.4138000011444092
1030,1997,336,2380,191,0.32169997692108154
1030,1998,355,2380,165,0.2635999917984009
1030,1999,369,2380,155,0.23829999566078186
1030,2000,371,2380,153,0.24809999763965607
1031,1997,135,958,135,0.5318000316619873
1031,1998,152,958,91,0.5857999920845032
1031,1999,180,958,82,0.5699000358581543
1031,2000,172,958,53,0.4968999922275543
1032,1997,368,2380,298,0.46150001883506775
1032,1998,333,2380,317,0.5063000321388245
1032,1999,328,2380,339,0.5401999950408936
1032,2000,318,2380,477,0.5959999561309814
1033,1997,299,813,309,0.8387999534606934
1033,1998,257,813,390,0.6215999722480774
1033,1999,274,813,392,0.5432000160217285
1033,2000,302,813,375,0.5742999911308289
1034,1997,151,920,906,0.839400053024292
1034,1998,158,920,906,0.82669997215271
1034,1999,165,920,929,0.7623999714851379
1034,2000,132,920,1282,0.7576000094413757
1035,1997,148,951,699,0.8680000305175781
1035,1998,162,951,618,0.8605000376701355
1035,1999,181,951,564,0.8241000175476074
1035,2000,181,951,495,0.8576000332832336
1036,1997,270,1814,210,0.7627999782562256
1036,1998,247,1814,254,0.7242000102996826
1036,1999,239,1814,261,0.729200005531311
1036,2000,258,1814,280,0.7368000149726868
